seq_beneficiario;dat_inicio_direito;des_categoria;desc_entidade;val_cargo;val_redutor_teto;nom_municipio;sgl_uf;dat_requerimento;dat_doc_completa;dat_deferimento;mes_deferimento;dias_uteis_concessao
191232;2025-07-07;CONJUGE;SECRETARIA DE EDUCACAO;1790,04;1790,04;BELO HORIZONTE;MG;2025-08-25;2025-09-03;2025-09-05;Setembro/2025;3
191220;2025-08-09;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;1922,16;1922,16;DIAMANTINA;MG;2025-08-22;2025-09-03;2025-09-05;Setembro/2025;3
191254;2025-07-14;CONJUGE;SECRETARIA DE EDUCACAO;1062,6;1518,0;MANHUACU;MG;2025-08-26;2025-09-04;2025-09-08;Setembro/2025;3
191243;2025-08-01;CONJUGE;SECRETARIA DE EDUCACAO;2491,08;2491,08;OURO PRETO;MG;2025-09-02;;2025-09-08;Setembro/2025;5
191246;2025-07-29;CONJUGE;SECRETARIA DA FAZENDA;34512,1;34512,1;BELO HORIZONTE;MG;2025-09-02;;2025-09-08;Setembro/2025;5
191255;2025-05-26;CONJUGE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;1642,64;1642,64;GOVERNADOR VALADARES;MG;2025-08-21;2025-09-05;2025-09-08;Setembro/2025;2
191212;2025-04-26;FILHO MENOR DE 29 ANOS - MONOPARENTAL;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;2582,82;2582,82;BELO HORIZONTE;MG;2025-07-18;2025-09-08;2025-09-08;Setembro/2025;1
191250;2025-08-04;CONJUGE;SECRETARIA DE EDUCACAO;4388,08;4388,08;ARANTINA;MG;2025-09-03;;2025-09-08;Setembro/2025;4
191236;2025-06-15;CONJUGE;SECRETARIA DE GOVERNO;3854,89;3854,89;RIBEIRAO DAS NEVES;MG;2025-08-26;2025-09-04;2025-09-08;Setembro/2025;3
191261;2025-07-12;COMPANHEIRO(A);POLICIA CIVIL;33231,9;33231,9;CURVELO;MG;2025-07-29;2025-09-01;2025-09-08;Setembro/2025;6
191253;2025-07-18;CONJUGE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;1402,63;1518,0;JUIZ DE FORA;MG;2025-08-21;2025-09-04;2025-09-08;Setembro/2025;3
191260;2025-07-31;CONJUGE;SECRETARIA DE EDUCACAO;1062,6;1518,0;ITAUNA;MG;2025-08-08;2025-09-04;2025-09-09;Setembro/2025;4
191251;2025-07-04;CONJUGE;SECRETARIA DE ESTADO DE EDUCACAO;2125,2;3036,0;ARAGUARI;MG;2025-07-23;2025-09-04;2025-09-09;Setembro/2025;4
191084;2025-07-16;FILHO(A);SECRETARIA DE EDUCACAO;1198,76;1518,0;UBERLANDIA;MG;2025-08-06;2025-09-04;2025-09-09;Setembro/2025;4
191274;2025-07-14;CONJUGE;SECRETARIA DE EDUCACAO;1113,24;1518,0;SANTA VITORIA;MG;2025-07-29;2025-09-04;2025-09-09;Setembro/2025;4
191270;2021-01-11;CONJUGE;IEF INST EST DE FLORESTAS;1269,22;1518,0;CATAGUASES;MG;2021-01-20;2025-09-08;2025-09-09;Setembro/2025;2
191275;2025-08-12;CONJUGE;SECRETARIA DE EDUCACAO;3363,72;3363,72;ANDRADAS;MG;2025-08-28;2025-09-08;2025-09-10;Setembro/2025;3
191276;2025-06-02;CONJUGE;SECRETARIA DE EDUCACAO;5830,05;5830,05;BOM DESPACHO;MG;2025-08-13;2025-09-09;2025-09-10;Setembro/2025;2
191284;2025-04-14;CONJUGE;SECRETARIA DE EDUCACAO;3507,41;3507,41;CONCEICAO DO MATO DENTRO;MG;2025-06-10;2025-09-09;2025-09-10;Setembro/2025;2
191289;2025-08-12;CONJUGE;SECRETARIA DE EDUCACAO;2430,32;2430,32;MONTES CLAROS;MG;2025-08-21;2025-09-04;2025-09-10;Setembro/2025;5
191266;2025-07-13;CONJUGE;SECRETARIA DE EDUCACAO;2749,68;2749,68;BELO HORIZONTE;MG;2025-08-28;2025-09-09;2025-09-10;Setembro/2025;2
191279;2025-07-26;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;1912,68;1912,68;SAO SEBASTIAO DO PARAISO;MG;2025-08-21;2025-09-09;2025-09-10;Setembro/2025;2
191263;2025-06-24;CONJUGE;SECRETARIA DE EDUCACAO;3974,94;3974,94;BOA ESPERANCA;MG;2025-08-28;2025-09-09;2025-09-10;Setembro/2025;2
191290;2025-08-22;CONJUGE;SECRETARIA DE EDUCACAO;1062,6;1518,0;ESPERA FELIZ;MG;2025-08-27;2025-09-08;2025-09-10;Setembro/2025;3
191286;2025-06-17;CONJUGE;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;24105,26;24105,26;BELO HORIZONTE;MG;2025-08-27;2025-09-04;2025-09-10;Setembro/2025;5
191269;2025-07-18;CONJUGE;SEC DE PLANEJAMENTO E GESTAO;4119,8;4119,8;BELO HORIZONTE;MG;2025-08-28;2025-09-08;2025-09-10;Setembro/2025;3
191244;2025-07-25;CONJUGE;SECRETARIA DE EDUCACAO;1062,6;1518,0;SANTA BARBARA;MG;2025-08-29;2025-09-04;2025-09-10;Setembro/2025;5
191278;2025-08-04;FILHO(A);SECRETARIA DE EDUCACAO;3028,45;3157,7;MONTES CLAROS;MG;2025-08-04;2025-09-09;2025-09-10;Setembro/2025;2
191265;2025-06-28;CONJUGE;SECRETARIA DE EDUCACAO;6006,56;6461,96;IBIRACI;MG;2025-09-03;;2025-09-10;Setembro/2025;6
191301;2025-05-10;COMPANHEIRO(A);SECRETARIA DE EDUCACAO;4779,25;4847,91;PAULISTAS;MG;2025-05-27;2025-09-04;2025-09-11;Setembro/2025;6
191292;2025-07-15;CONJUGE;SECRETARIA DA FAZENDA;2991,39;2991,39;PARAOPEBA;MG;2025-08-29;2025-09-11;2025-09-11;Setembro/2025;1
191282;2025-07-21;CONJUGE;SEC DE PLANEJAMENTO E GESTAO;1402,63;1518,0;ARAXA;MG;2025-08-12;2025-09-09;2025-09-11;Setembro/2025;3
191283;2025-08-14;CONJUGE;SECRETARIA DE EDUCACAO;1598,46;1598,46;CARATINGA;MG;2025-08-29;2025-09-09;2025-09-11;Setembro/2025;3
191309;2021-12-20;COMPANHEIRO(A);SECRETARIA DA EDUCACAO;1776,58;1776,58;LAJINHA;MG;2022-01-14;2025-09-11;2025-09-11;Setembro/2025;1
191304;2025-07-12;CONJUGE;SECRETARIA DE EDUCACAO;1062,6;1518,0;BOM JARDIM DE MINAS;MG;2025-09-01;2025-09-10;2025-09-11;Setembro/2025;2
191285;2025-08-22;CONJUGE;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS - DER-MG;1593,9;1593,9;SENHORA DO PORTO;MG;2025-09-08;;2025-09-11;Setembro/2025;4
191302;2025-08-20;CONJUGE;SECRETARIA DE EDUCACAO;2608,15;2608,15;MURIAE;MG;2025-08-28;2025-09-09;2025-09-12;Setembro/2025;4
191245;2025-06-02;CONJUGE;SECRETARIA DE EDUCACAO;7561,63;7561,63;MONTES CLAROS;MG;2025-08-27;;2025-09-12;Setembro/2025;13
191287;2025-08-28;CONJUGE;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;29291,84;29291,84;BELO HORIZONTE;MG;2025-08-28;2025-09-09;2025-09-12;Setembro/2025;4
191319;2025-09-12;FILHO(A) INVALIDO(A);MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS - PROCURADORIA GERAL DA JUSTICA;48429,37;36292,96;BETIM;MG;2024-09-25;2025-01-24;2025-09-12;Setembro/2025;155
191277;2025-08-14;CONJUGE;SECRETARIA DE EDUCACAO;8444,78;8444,78;LEOPOLDINA;MG;2025-08-25;2025-09-08;2025-09-12;Setembro/2025;5
191306;2025-08-12;CONJUGE;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS - DER-MG;1870,18;1870,18;BRASILIA DE MINAS;MG;2025-08-21;2025-09-10;2025-09-15;Setembro/2025;4
191307;2025-07-26;CONJUGE;SECRETARIA DE EDUCACAO;2681,34;2681,34;BICAS;MG;2025-09-02;2025-09-10;2025-09-15;Setembro/2025;4
191256;2025-09-13;FILHO(A);SECRETARIA DA EDUCACAO;2006,34;2006,34;DIAMANTINA;MG;2025-08-27;;2025-09-15;Setembro/2025;14
191280;2025-08-03;CONJUGE;SECRETARIA DE EDUCACAO;2888,89;2888,89;FRANCISCO SA;MG;2025-08-22;2025-09-15;2025-09-15;Setembro/2025;1
191273;2025-08-13;CONJUGE;SECRETARIA DE EDUCACAO;1062,6;1518,0;ITAOBIM;MG;2025-08-13;2025-09-15;2025-09-15;Setembro/2025;1
191312;2025-06-11;FILHO(A);TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;8975,87;8975,87;ITAPECERICA;MG;2025-08-01;2025-09-10;2025-09-15;Setembro/2025;4
191311;2025-06-11;CONJUGE;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;8975,87;8975,87;ITAPECERICA;MG;2025-08-01;2025-09-10;2025-09-15;Setembro/2025;4
191308;2025-08-21;CONJUGE;POLICIA CIVIL;8772,81;8772,81;JUIZ DE FORA;MG;2025-09-02;2025-09-10;2025-09-15;Setembro/2025;4
191310;2025-07-01;CONJUGE;SECRETARIA DE EDUCACAO;1062,6;1518,0;UBERLANDIA;MG;2025-07-30;2025-09-10;2025-09-16;Setembro/2025;5
191317;2025-07-29;CONJUGE;SECRETARIA DE EDUCACAO;3772,12;3772,12;POCOS DE CALDAS;MG;2025-07-29;2025-09-10;2025-09-16;Setembro/2025;5
191303;2025-07-31;CONJUGE;SECRETARIA DE SAUDE;1117,73;1518,0;ITAJUBA;MG;2025-09-04;2025-09-10;2025-09-16;Setembro/2025;5
191321;2025-06-20;CONJUGE;POLICIA CIVIL;4272,18;4272,18;TRES CORACOES;MG;2025-08-18;2025-09-11;2025-09-16;Setembro/2025;4
191316;2025-08-16;CONJUGE;SECRETARIA DE EDUCACAO;1062,6;1518,0;DIVINOPOLIS;MG;2025-09-05;2025-09-11;2025-09-16;Setembro/2025;4
191343;2025-09-01;CONJUGE;SECRETARIA DE EDUCACAO;1108,68;1518,0;BELO HORIZONTE;MG;2025-09-01;;2025-09-16;Setembro/2025;12
191344;2025-05-04;FILHO(A);SECRETARIA DE EDUCACAO;1108,68;1518,0;BELO HORIZONTE;MG;2025-09-01;;2025-09-16;Setembro/2025;12
191322;2025-08-28;CONJUGE;SECRETARIA DE EDUCACAO;2141,16;2141,16;PADRE PARAISO;MG;2025-09-05;2025-09-11;2025-09-16;Setembro/2025;4
191357;2024-09-17;CONJUGE;POLICIA CIVIL;12331,96;12331,96;CAMPO BELO;MG;2024-10-01;2025-05-14;2025-09-17;Setembro/2025;88
191342;2025-07-08;CONJUGE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;2133,6;2133,6;GOVERNADOR VALADARES;MG;2025-07-08;2025-09-15;2025-09-17;Setembro/2025;3
191340;2025-07-21;CONJUGE;SECRETARIA DE EDUCACAO;1277,37;1518,0;PADRE PARAISO;MG;2025-09-10;;2025-09-17;Setembro/2025;6
191346;2025-08-16;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;1932,82;1932,82;BELO HORIZONTE;MG;2025-09-10;;2025-09-17;Setembro/2025;6
191326;2025-08-20;CONJUGE;SECRETARIA DE EDUCACAO;2044,55;2044,55;BELO HORIZONTE;MG;2025-09-11;;2025-09-17;Setembro/2025;5
191352;2025-07-15;CONJUGE;SECRETARIA DE EDUCACAO;3721,39;3721,39;CRISOLITA;MG;2025-09-08;2025-09-15;2025-09-17;Setembro/2025;3
191305;2025-08-02;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;1987,06;1987,06;SALINAS;MG;2025-09-04;2025-09-09;2025-09-17;Setembro/2025;7
191380;2025-04-15;FILHO(A) INVALIDO(A);SECRETARIA DA FAZENDA;36643,13;36643,13;ABRE CAMPO;MG;2024-08-30;2024-09-03;2025-09-18;Setembro/2025;262
191384;2023-04-26;COMPANHEIRO(A);ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;2724,4;2724,4;BELO HORIZONTE;MG;2023-05-16;2025-09-18;2025-09-22;Setembro/2025;3
191148;2025-05-31;CONJUGE;SECRETARIA DE EDUCACAO;2044,55;2044,55;BELO HORIZONTE;MG;2025-08-14;;2025-09-22;Setembro/2025;27
191348;2025-06-22;CONJUGE;POLICIA CIVIL;12527,9;12527,9;BELO HORIZONTE;MG;2025-08-04;2025-09-15;2025-09-22;Setembro/2025;6
191358;2025-05-31;CONJUGE;SECRETARIA DE EDUCACAO;3862,62;3862,62;ALVORADA DE MINAS;MG;2025-08-08;2025-09-16;2025-09-22;Setembro/2025;5
191359;2025-08-31;CONJUGE;SECRETARIA DE EDUCACAO;3402,89;3402,89;BAMBUI;MG;2025-09-08;2025-09-16;2025-09-22;Setembro/2025;5
191376;2022-08-15;CONJUGE;SECRETARIA DE ESTADO DE EDUCACAO;1161,74;1518,0;BELO HORIZONTE;MG;2022-09-12;2025-09-17;2025-09-22;Setembro/2025;4
191409;2025-07-29;CONJUGE;POLICIA CIVIL;14093,89;14093,89;CONTAGEM;MG;2025-09-12;2025-09-19;2025-09-22;Setembro/2025;2
191401;2025-08-07;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;1993,92;1993,92;SAO GONCALO DO PARA;MG;2025-09-12;2025-09-19;2025-09-22;Setembro/2025;2
191383;2025-08-27;CONJUGE;SECRETARIA DE EDUCACAO;1062,6;1518,0;LASSANCE;MG;2025-09-11;;2025-09-22;Setembro/2025;8
191355;2025-07-26;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;1666,33;1666,33;MANHUMIRIM;MG;2025-08-08;2025-09-16;2025-09-22;Setembro/2025;5
191379;2025-08-03;CONJUGE;ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;20893,95;20893,95;CAXAMBU;MG;2025-09-10;2025-09-17;2025-09-22;Setembro/2025;4
191375;2025-06-16;CONJUGE;SECRETARIA DE SAUDE;1994,3;1994,3;RIO PARDO DE MINAS;MG;2025-08-11;2025-09-18;2025-09-22;Setembro/2025;3
191353;2025-09-04;CONJUGE;SECRETARIA DE EDUCACAO;7981,81;7981,81;PATOS DE MINAS;MG;2025-09-11;;2025-09-22;Setembro/2025;8
191362;2025-06-12;CONJUGE;SECRETARIA DE EDUCACAO;2617,2;2617,2;MUZAMBINHO;MG;2025-07-10;2025-08-25;2025-09-22;Setembro/2025;21
191374;2025-06-29;CONJUGE;SECRETARIA DA AGRICULTURA;3276,92;3276,92;CRUZILIA;MG;2025-09-12;2025-09-18;2025-09-22;Setembro/2025;3
191398;2025-08-14;CONJUGE;IPSEMG INSTITUTO PREVIDENCIA;1334,0;1518,0;BELO HORIZONTE;MG;2025-09-08;2025-09-18;2025-09-22;Setembro/2025;3
191350;2025-08-17;CONJUGE;SECRETARIA DE JUSTICA E SEGURANCA PUBLICA;5742,97;5742,97;RIBEIRAO DAS NEVES;MG;2025-09-04;2025-09-15;2025-09-22;Setembro/2025;6
191313;2025-08-21;CONJUGE;SECRETARIA DE EDUCACAO;4921,4;4921,4;ENGENHEIRO CALDAS;MG;2025-09-02;2025-09-15;2025-09-22;Setembro/2025;6
191399;2025-07-18;CONJUGE;SECRETARIA DE EDUCACAO;1062,6;1518,0;GOVERNADOR VALADARES;MG;2025-08-04;2025-09-11;2025-09-22;Setembro/2025;8
191337;2025-08-23;CONJUGE;SECRETARIA DE EDUCACAO;1062,6;1518,0;JORDANIA;MG;2025-09-09;;2025-09-23;Setembro/2025;11
191420;2025-08-10;CONJUGE;SECRETARIA DA FAZENDA;19348,19;19348,19;UBERABA;MG;2025-09-04;2025-09-11;2025-09-23;Setembro/2025;9
191411;2025-08-25;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;1891,27;1891,27;JEQUITINHONHA;MG;2025-09-16;2025-09-22;2025-09-23;Setembro/2025;2
191426;2024-03-16;FILHO(A) INVALIDO(A);SECRETARIA DA EDUCACAO;1892,74;1892,74;BELO HORIZONTE;MG;2024-05-07;2024-09-04;2025-09-23;Setembro/2025;264
191422;2021-12-17;MENOR SOB GUARDA;SECRETARIA DA EDUCACAO;2135,41;2135,41;0;0;2021-12-15;2025-09-18;2025-09-23;Setembro/2025;4
191405;2025-09-01;CONJUGE;SECRETARIA DE EDUCACAO;2070,31;2070,31;PEDRO LEOPOLDO;MG;2025-09-04;2025-09-19;2025-09-23;Setembro/2025;3
191423;2021-12-17;MENOR SOB GUARDA;SECRETARIA DA EDUCACAO;2135,41;2135,41;MATIPO;MG;2021-12-15;2025-09-18;2025-09-23;Setembro/2025;4
191161;2025-07-25;CONJUGE;SECRETARIA DE EDUCACAO;2298,52;2298,52;BELO HORIZONTE;MG;2025-07-25;2025-09-22;2025-09-23;Setembro/2025;2
191419;2025-08-17;CONJUGE;SECRETARIA DA FAZENDA;26888,81;26888,81;PASSA QUATRO;MG;2025-09-11;2025-09-16;2025-09-23;Setembro/2025;6
191123;2025-05-22;CONJUGE;SECRETARIA DE EDUCACAO;6651,3;6651,3;0;0;2025-08-06;2025-09-22;2025-09-23;Setembro/2025;2
191377;2025-08-14;CONJUGE;SECRETARIA DE EDUCACAO;2125,2;3036,0;BELO HORIZONTE;MG;2025-09-09;2025-09-18;2025-09-24;Setembro/2025;5
191418;2025-08-13;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;1870,18;1870,18;PARACATU;MG;2025-08-21;2025-09-22;2025-09-24;Setembro/2025;3
191424;2025-09-08;CONJUGE;SECRETARIA DE EDUCACAO;1365,12;1518,0;PATROCINIO;MG;2025-09-16;2025-09-23;2025-09-24;Setembro/2025;2
191435;2025-09-10;CONJUGE;SECRETARIA DA FAZENDA;29258,33;29258,33;SETE LAGOAS;MG;2025-09-12;2025-09-22;2025-09-24;Setembro/2025;3
191438;2025-09-07;CONJUGE;SECRETARIA DE EDUCACAO;2491,08;2491,08;CORONEL FABRICIANO;MG;2025-09-11;2025-09-23;2025-09-24;Setembro/2025;2
191415;2025-08-14;CONJUGE;SECRETARIA DA EDUCACAO;6851,38;6851,38;PARA DE MINAS;MG;2025-09-10;2025-09-19;2025-09-24;Setembro/2025;4
191436;2025-09-02;CONJUGE;MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS - PROCURADORIA GERAL DA JUSTICA;32456,33;32456,33;PATOS DE MINAS;MG;2025-09-11;2025-09-23;2025-09-24;Setembro/2025;2
191416;2025-09-02;CONJUGE;SECRETARIA DE EDUCACAO;4016,93;4016,93;BELO HORIZONTE;MG;2025-09-16;2025-09-22;2025-09-24;Setembro/2025;3
191429;2025-08-30;CONJUGE;SECRETARIA DE EDUCACAO;1739,1;1739,1;CABO FRIO;RJ;2025-09-11;2025-09-22;2025-09-25;Setembro/2025;4
191440;2025-08-25;CONJUGE;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;32456,33;32456,33;BELO HORIZONTE;MG;2025-09-18;2025-09-24;2025-09-25;Setembro/2025;2
191439;2025-07-14;CONJUGE;SECRETARIA DE ESTADO DE EDUCACAO;1222,63;1518,0;BELO HORIZONTE;MG;2025-09-18;2025-09-23;2025-09-25;Setembro/2025;3
191431;2025-06-23;CONJUGE;SECRETARIA DE EDUCACAO;1518,0;1518,0;BELO HORIZONTE;MG;2025-09-09;2025-09-22;2025-09-25;Setembro/2025;4
191432;2025-06-23;FILHO(A);SECRETARIA DE EDUCACAO;1518,0;1518,0;BELO HORIZONTE;MG;2025-09-10;2025-09-22;2025-09-25;Setembro/2025;4
191433;2025-06-23;FILHO(A);SECRETARIA DE EDUCACAO;1518,0;1518,0;BELO HORIZONTE;MG;2025-09-11;2025-09-22;2025-09-25;Setembro/2025;4
191434;2025-09-08;CONJUGE;SECRETARIA DE SAUDE;1584,6;1584,6;GUARARA;MG;2025-09-17;2025-09-23;2025-09-25;Setembro/2025;3
191443;2025-07-27;CONJUGE;SECRETARIA DA FAZENDA;34459,53;34459,53;JUIZ DE FORA;MG;2025-08-27;2025-09-19;2025-09-25;Setembro/2025;5
191224;2025-06-01;CONJUGE;SECRETARIA DE GOVERNO;2306,93;2306,93;BELO HORIZONTE;MG;2025-07-09;2025-09-25;2025-09-25;Setembro/2025;1
191421;2025-08-12;CONJUGE;SECRETARIA DE EDUCACAO;2201,75;2201,75;BELO HORIZONTE;MG;2025-09-09;2025-09-22;2025-09-25;Setembro/2025;4
191445;2025-09-01;CONJUGE;SECRETARIA DE EDUCACAO;3182,4;3182,4;ARAXA;MG;2025-09-18;2025-09-25;2025-09-26;Setembro/2025;2
191425;2025-09-07;CONJUGE;SECRETARIA DE EDUCACAO;1222,63;1518,0;IBIRITE;MG;2025-09-11;2025-09-25;2025-09-26;Setembro/2025;2
191448;2025-08-19;CONJUGE;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;32456,33;32456,33;RIO DE JANEIRO;RJ;2025-09-18;2025-09-25;2025-09-26;Setembro/2025;2
191451;2025-08-16;CONJUGE;ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;22967,83;22967,83;SABARA;MG;2025-09-17;2025-09-25;2025-09-26;Setembro/2025;2
191456;2025-07-16;CONJUGE;FHEMIG FUND HOSPITALAR EST MG;12680,85;12680,85;BELO HORIZONTE;MG;2025-09-08;2025-09-25;2025-09-26;Setembro/2025;2
191449;2025-04-29;FILHO(A);TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;2523,85;2523,85;JANUARIA;MG;2025-08-18;2025-09-23;2025-09-26;Setembro/2025;4
191272;2025-06-25;CONJUGE;FUNED FUNDACAO EZEQUIEL DIAS;2282,83;2282,83;BELO HORIZONTE;MG;2025-08-20;2025-09-26;2025-09-26;Setembro/2025;1
191460;2025-07-24;CONJUGE;SECRETARIA CULTURA E TURISMO;1789,19;1789,19;BELO HORIZONTE;MG;2025-09-09;2025-09-25;2025-09-29;Setembro/2025;3
191450;2025-08-11;CONJUGE;SECRETARIA DE EDUCACAO;5821,99;5821,99;BELO HORIZONTE;MG;2025-08-19;2025-09-25;2025-09-29;Setembro/2025;3
191458;2025-08-12;CONJUGE;SECRETARIA DE EDUCACAO;1062,6;1518,0;JEQUITINHONHA;MG;2025-08-25;2025-09-25;2025-09-29;Setembro/2025;3
191457;2025-08-04;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;1947,22;1947,22;JUIZ DE FORA;MG;2025-09-02;2025-09-25;2025-09-29;Setembro/2025;3
191461;2025-08-08;CONJUGE;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS - DER-MG;3430,99;3430,99;MONTES CLAROS;MG;2025-09-16;2025-09-22;2025-09-30;Setembro/2025;7
191452;2025-08-11;CONJUGE;SECRETARIA DE EDUCACAO;6552,02;6552,02;GOVERNADOR VALADARES;MG;2025-09-10;2025-09-24;2025-09-30;Setembro/2025;5
191447;2025-08-25;CONJUGE;SECRETARIA DE ESTADO DE EDUCACAO;3024,65;3024,65;ARAGUARI;MG;2025-09-09;2025-09-24;2025-09-30;Setembro/2025;5
191463;2025-08-27;COMPANHEIRO(A);SECRETARIA DE EDUCACAO;1261,52;1518,0;UBERABA;MG;2025-08-27;2025-09-18;2025-09-30;Setembro/2025;9
191466;2025-07-15;CONJUGE;SECRETARIA DA FAZENDA;41623,09;41623,09;BELO HORIZONTE;MG;2025-09-17;2025-09-23;2025-09-30;Setembro/2025;6
191473;2025-05-15;FILHO(A);SECRETARIA DE EDUCACAO;1906,18;1906,18;ILHEUS;BA;2025-05-15;2025-09-25;2025-09-30;Setembro/2025;4
191474;2025-05-15;FILHO(A);SECRETARIA DE EDUCACAO;1906,18;1906,18;ILHEUS;BA;2025-05-15;2025-09-25;2025-09-30;Setembro/2025;4
191288;2025-09-01;CONJUGE;SECRETARIA DE EDUCACAO;2095,66;2095,66;LUZ;MG;2025-09-01;2025-09-30;2025-10-01;Outubro/2025;2
191470;2025-07-21;CONJUGE;SECRETARIA DE SAUDE;1359,6;1518,0;CARATINGA;MG;2025-09-17;2025-09-29;2025-10-01;Outubro/2025;3
191472;2025-08-05;CONJUGE;SECRETARIA DE EDUCACAO;2603,07;2603,07;TAQUARACU DE MINAS;MG;2025-08-21;2025-09-29;2025-10-01;Outubro/2025;3
191444;2025-08-16;CONJUGE;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;15946,99;15946,99;MUZAMBINHO;MG;2025-09-11;2025-09-23;2025-10-01;Outubro/2025;7
191479;2025-09-05;CONJUGE;POLICIA CIVIL;12527,9;12527,9;RIBEIRAO DAS NEVES;MG;2025-09-18;2025-09-29;2025-10-01;Outubro/2025;3
191480;2025-09-19;CONJUGE;POLICIA CIVIL;13091,4;13091,4;BELO HORIZONTE;MG;2025-09-19;2025-09-29;2025-10-02;Outubro/2025;4
191485;2025-08-15;CONJUGE;SECRETARIA DE EDUCACAO;2888,89;2888,89;CONSELHEIRO LAFAIETE;MG;2025-09-22;2025-09-29;2025-10-02;Outubro/2025;4
191483;2025-08-12;CONJUGE;POLICIA CIVIL;12527,9;12527,9;BELO HORIZONTE;MG;2025-09-18;2025-09-29;2025-10-02;Outubro/2025;4
191492;2025-08-28;CONJUGE;POLICIA CIVIL;6773,52;6773,52;FORMIGA;MG;2025-05-28;2025-07-28;2025-10-02;Outubro/2025;48
191481;2025-08-19;CONJUGE;SECRETARIA DE EDUCACAO;3579,49;3579,49;PATOS DE MINAS;MG;2025-09-05;2025-09-29;2025-10-02;Outubro/2025;4
191498;2025-06-14;CONJUGE;SECRETARIA DE ESTADO DE EDUCACAO;1852,49;1852,49;SANTA RITA DO SAPUCAI;MG;2025-08-29;2025-09-30;2025-10-02;Outubro/2025;3
191408;2025-08-21;CONJUGE;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;1870,18;1870,18;CURVELO;MG;2025-09-11;2025-10-02;2025-10-03;Outubro/2025;2
191496;2025-07-31;CONJUGE;SECRETARIA DE EDUCACAO;6319,27;6319,27;NOVA ERA;MG;2025-08-26;2025-10-02;2025-10-03;Outubro/2025;2
191513;2025-09-17;CONJUGE;SECRETARIA DE ESTADO DE EDUCACAO;7256,13;7256,13;MARIA DA FE;MG;2025-09-26;;2025-10-03;Outubro/2025;6
191489;2025-08-31;CONJUGE;SECRETARIA DE EDUCACAO;3980,51;4435,91;BELO HORIZONTE;MG;2025-09-17;2025-09-30;2025-10-03;Outubro/2025;4
191482;2025-06-06;CONJUGE;SECRETARIA DE EDUCACAO;5766,54;5766,54;GRAO MOGOL;MG;2025-08-25;2025-09-30;2025-10-03;Outubro/2025;4
191494;2025-08-29;CONJUGE;SECRETARIA DA EDUCACAO;2044,55;2044,55;BELO HORIZONTE;MG;2025-09-16;2025-09-30;2025-10-03;Outubro/2025;4
191504;2025-10-03;COMPANHEIRO(A);SECRETARIA DE ESTADO DE EDUCACAO;4934,89;4934,89;GALILEIA;MG;2017-04-26;2025-09-29;2025-10-03;Outubro/2025;5
191495;2025-08-24;CONJUGE;SECRETARIA DE EDUCACAO;2749,68;2749,68;MARTINHO CAMPOS;MG;2025-09-18;2025-10-01;2025-10-06;Outubro/2025;4
191514;2025-09-24;CONJUGE;SECRETARIA DE EDUCACAO;2930,06;2930,06;BELO HORIZONTE;MG;2025-09-29;;2025-10-06;Outubro/2025;6
